timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
56.00;0.00;0.00;0.00;0.00;0.00;221.42;HBEFA3/PC_G_EU4;0.00;0.00;veh10;169359373#0_1;57.52;154.54;!veh10!var#1;9.77;veh_passenger;0.00;1938.98;667.27
56.00;0.00;0.00;0.00;0.00;0.00;350.67;HBEFA3/PC_G_EU4;0.00;0.00;veh11;169923278#1_1;64.57;86.60;!veh11!var#1;15.35;veh_passenger;0.00;1617.80;1228.25
56.00;0.00;2571.92;0.05;0.81;0.02;348.53;HBEFA3/PC_G_EU4;0.00;1.11;veh12;-169923326#0_1;64.75;70.66;!veh12!var#1;13.95;veh_passenger;0.00;1127.01;1134.15
56.00;24.80;3714.60;0.20;1.36;0.05;221.42;HBEFA3/PC_G_EU4;0.00;1.60;veh13;169359373#0_1;65.33;85.65;!veh13!var#1;13.49;veh_passenger;0.00;1984.52;718.90
56.00;62.04;5421.50;0.41;2.18;0.09;235.06;HBEFA3/PC_G_EU4;0.00;2.33;veh14;169923245#1_1;66.71;174.96;!veh14!var#1;13.17;veh_passenger;0.00;1801.87;923.27
56.00;89.78;2951.30;0.48;1.21;0.05;349.79;HBEFA3/PC_G_EU4;0.00;1.27;veh15;152907141#3_2;60.84;74.93;!veh15!var#1;5.28;veh_passenger;0.00;1120.57;757.48
56.00;0.00;0.00;0.00;0.00;0.00;34.39;HBEFA3/PC_G_EU4;0.00;0.00;veh16;152907402#0_1;62.50;105.13;!veh16!var#1;11.25;veh_passenger;0.00;741.18;825.11
56.00;0.00;0.00;0.00;0.00;0.00;317.06;HBEFA3/PC_G_EU4;0.00;0.00;veh17;373344070#0_1;62.18;198.26;!veh17!var#1;10.93;veh_passenger;0.00;1240.67;348.89
56.00;122.54;2457.76;0.61;1.06;0.05;18.75;HBEFA3/PC_G_EU4;0.00;1.06;veh18;-169923332#2_1;57.56;2.25;!veh18!var#1;2.32;veh_passenger;0.00;1480.22;869.71
56.00;0.00;0.00;0.00;0.00;0.00;164.92;HBEFA3/PC_G_EU4;0.00;0.00;veh19;-154289445_1;62.92;168.56;!veh19!var#1;12.78;veh_passenger;0.00;1746.91;1853.89
56.00;60.53;2158.10;0.32;0.81;0.02;41.50;HBEFA3/PC_G_EU4;0.00;0.93;veh2;-169923322#0_1;59.25;6.05;!veh2!var#1;6.29;veh_passenger;0.00;1845.54;751.22
56.00;137.17;5766.49;0.76;2.52;0.12;82.01;HBEFA3/PC_G_EU4;0.00;2.48;veh20;154301748#0_1;68.51;8.90;!veh20!var#1;6.10;veh_passenger;0.00;1067.72;1167.19
56.00;0.00;0.00;0.00;0.00;0.00;72.41;HBEFA3/PC_G_EU4;0.00;0.00;veh21;169923248#1_1;62.97;74.87;!veh21!var#1;12.57;veh_passenger;0.00;1800.21;875.46
56.00;18.85;3957.34;0.18;1.43;0.05;141.15;HBEFA3/PC_G_EU4;0.00;1.70;veh23;-225052896#3_1;66.49;67.07;!veh23!var#1;15.45;veh_passenger;0.00;1896.47;1236.39
56.00;145.02;4988.91;0.78;2.20;0.11;268.11;HBEFA3/PC_G_EU4;0.00;2.14;veh24;169923249#1_1;68.52;11.25;!veh24!var#1;4.31;veh_passenger;0.00;2455.80;1382.60
56.00;0.00;0.00;0.00;0.00;0.00;29.56;HBEFA3/PC_G_EU4;0.00;0.00;veh3;152907402#4_1;58.29;10.28;!veh3!var#1;10.80;veh_passenger;0.00;853.29;1003.61
56.00;0.00;0.00;0.00;0.00;0.00;260.43;HBEFA3/PC_G_EU4;0.00;0.00;veh4;-380698885#1_1;56.93;43.62;!veh4!var#1;9.89;veh_passenger;0.00;1090.41;1050.45
56.00;0.00;0.00;0.00;0.00;0.00;80.57;HBEFA3/PC_G_EU4;0.00;0.00;veh5;152907345#2_1;63.31;15.44;!veh5!var#1;14.41;veh_passenger;0.00;981.57;901.79
56.00;73.60;6118.66;0.48;2.49;0.11;236.84;HBEFA3/PC_G_EU4;0.00;2.63;veh6;169923245#1_1;67.49;135.00;!veh6!var#1;13.60;veh_passenger;0.00;1834.87;945.46
56.00;48.93;4610.50;0.33;1.81;0.07;169.77;HBEFA3/PC_G_EU4;0.00;1.98;veh7;-154300830#1_1;65.75;76.97;!veh7!var#1;12.65;veh_passenger;0.00;1571.12;915.42
56.00;0.00;0.00;0.00;0.00;0.00;167.40;HBEFA3/PC_G_EU4;0.00;0.00;veh8;225052939#0_1;61.32;446.63;!veh8!var#1;11.51;veh_passenger;0.00;2080.72;1654.50
56.00;0.00;0.00;0.00;0.00;0.00;350.03;HBEFA3/PC_G_EU4;0.00;0.00;veh9;380091877#0_1;58.96;2.36;!veh9!var#1;10.88;veh_passenger;0.00;1692.88;816.02
57.00;0.00;0.00;0.00;0.00;0.00;221.51;Zero/default;0.00;0.00;bike0;169923322#0_1;0.00;57.27;!bike0!var#1;5.32;bike_bicycle;0.00;1907.35;825.90
57.00;0.00;0.00;0.00;0.00;0.00;169.44;Zero/default;0.00;0.00;bike1;154301746#1_1;0.00;15.74;!bike1!var#1;5.49;bike_bicycle;0.00;1954.28;1042.81
57.00;0.00;0.00;0.00;0.00;0.00;211.63;Zero/default;0.00;0.00;bike10;247366415#3_1;0.00;67.90;!bike10!var#1;5.37;bike_bicycle;0.00;675.29;915.91
57.00;0.00;0.00;0.00;0.00;0.00;260.70;Zero/default;0.00;0.00;bike11;-380698883#4_1;0.00;48.88;!bike11!var#1;5.42;bike_bicycle;0.00;1545.79;746.18
57.00;0.00;0.00;0.00;0.00;0.00;170.52;Zero/default;0.00;0.00;bike12;512705359_1;0.00;38.51;!bike12!var#1;5.39;bike_bicycle;0.00;1783.83;1070.51
57.00;0.00;0.00;0.00;0.00;0.00;262.01;Zero/default;0.00;0.00;bike13;-154301748#0_1;0.00;7.83;!bike13!var#1;2.93;bike_bicycle;0.00;1101.71;1175.19
57.00;0.00;0.00;0.00;0.00;0.00;311.05;Zero/default;0.00;0.00;bike2;-225052910#2_1;0.00;42.86;!bike2!var#1;5.28;bike_bicycle;0.00;1943.00;448.44
57.00;0.00;0.00;0.00;0.00;0.00;169.45;Zero/default;0.00;0.00;bike3;380698884#2_2;0.00;97.95;!bike3!var#1;5.37;bike_bicycle;0.00;1101.09;692.68
57.00;0.00;0.00;0.00;0.00;0.00;349.79;Zero/default;0.00;0.00;bike4;152907141#3_2;0.00;91.65;!bike4!var#1;5.51;bike_bicycle;0.00;1117.60;773.94
57.00;0.00;0.00;0.00;0.00;0.00;168.54;Zero/default;0.00;0.00;bike5;169923326#0_1;0.00;60.55;!bike5!var#1;4.98;bike_bicycle;0.00;1128.89;1108.80
57.00;0.00;0.00;0.00;0.00;0.00;205.92;Zero/default;0.00;0.00;bike7;169923249#3_1;0.00;32.98;!bike7!var#1;5.11;bike_bicycle;0.00;2252.26;1103.36
57.00;0.00;0.00;0.00;0.00;0.00;350.83;Zero/default;0.00;0.00;bike8;-169923326#1_1;0.00;109.37;!bike8!var#1;3.96;bike_bicycle;0.00;1144.02;1048.39
57.00;0.00;0.00;0.00;0.00;0.00;264.01;Zero/default;0.00;0.00;bike9;:2542660582_7_0;0.00;1.72;!bike9!var#1;3.99;bike_bicycle;0.00;794.15;1094.78
57.00;40.72;28020.64;7.77;211.45;4.38;350.54;HBEFA3/Bus;0.00;11.95;bus0;:4370455846_1_0;77.56;1.43;!bus0!var#1;11.70;bus_bus;0.00;1144.74;639.66
57.00;0.00;0.00;0.00;0.00;0.00;350.06;HBEFA3/Bus;0.00;0.00;bus2;380091877#4_1;58.25;74.36;!bus2!var#1;4.30;bus_bus;0.00;1657.86;1007.69
57.00;45.34;32211.32;8.32;240.88;4.88;119.73;HBEFA3/Bus;0.00;13.74;bus3;152907293#1_1;78.57;61.95;!bus3!var#1;12.16;bus_bus;0.00;775.46;943.29
57.00;31.30;17801.85;6.46;143.35;3.30;310.82;HBEFA3/Bus;0.00;7.59;bus4;:1674805791_5_0;74.37;11.39;!bus4!var#1;6.81;bus_bus;0.00;1830.08;546.77
57.00;20.17;5286.11;4.85;60.75;2.01;131.07;HBEFA3/Bus;0.00;2.25;bus5;225052910#1_1;67.11;50.87;!bus5!var#1;0.00;bus_bus;13.00;1927.38;457.81
57.00;0.00;0.00;0.00;0.00;0.00;80.61;HBEFA3/Bus;0.00;0.00;bus6;380698887#5_1;66.85;89.53;!bus6!var#1;0.01;bus_bus;2.00;1653.54;1012.83
57.00;39.95;25961.67;7.52;199.98;4.25;167.90;HBEFA3/Bus;0.00;11.07;bus7;-154300830#3_1;77.08;51.90;!bus7!var#1;8.41;bus_bus;0.00;1525.15;1182.25
57.00;22.79;13311.79;5.83;104.71;2.48;171.86;HBEFA3/Bus;0.00;5.68;bus8;247366426_1;75.48;52.74;!bus8!var#1;13.60;bus_bus;0.00;1359.47;1554.31
57.00;0.00;0.00;0.00;0.00;0.00;252.39;HBEFA3/LDV_G_EU6;0.00;0.00;moto1;169923245#1_1;61.49;38.20;!moto1!var#1;10.80;moto_motorcycle;0.00;1919.80;989.82
57.00;233.36;5367.97;1.01;1.16;0.33;259.56;HBEFA3/LDV_G_EU6;0.00;2.31;moto2;-154301748#5_1;69.07;5.03;!moto2!var#1;5.82;moto_motorcycle;0.00;1604.41;1258.76
57.00;0.00;0.00;0.00;0.00;0.00;40.70;HBEFA3/LDV_G_EU6;0.00;0.00;moto3;152907324#1_1;58.55;81.62;!moto3!var#1;9.07;moto_motorcycle;0.00;656.05;742.37
57.00;0.00;0.00;0.00;0.00;0.00;349.99;HBEFA3/LDV_G_EU6;0.00;0.00;moto4;154300830#0_1;58.35;54.34;!moto4!var#1;9.04;moto_motorcycle;0.00;1592.32;814.62
57.00;1.36;2649.77;0.08;0.65;0.03;255.88;HBEFA3/LDV_G_EU6;0.00;1.14;moto5;169923247#2_3;65.04;3.18;!moto5!var#1;14.52;moto_motorcycle;0.00;1127.96;560.08
57.00;0.00;0.00;0.00;0.00;0.00;131.37;HBEFA3/LDV_G_EU6;0.00;0.00;moto6;155035508#2_1;62.79;28.49;!moto6!var#1;12.52;moto_motorcycle;0.00;1814.76;758.52
57.00;645.56;16729.29;2.95;3.40;1.05;142.83;HBEFA3/LDV_G_EU6;0.00;7.19;moto7;-225052896#0_1;79.82;25.15;!moto7!var#1;13.37;moto_motorcycle;0.00;1963.01;1150.02
57.00;485.96;12990.71;2.23;2.67;0.79;260.35;HBEFA3/LDV_G_EU6;0.00;5.58;moto8;-380698881#4_1;75.91;29.03;!moto8!var#1;12.35;moto_motorcycle;0.00;1543.64;872.51
57.00;23.47;15793.88;0.00;134.47;2.87;349.79;HBEFA3/HDV;0.00;6.70;truck0;152907141#3_1;75.86;50.91;!truck0!var#1;13.87;truck_truck;0.00;1127.98;734.40
57.00;0.00;0.00;0.00;0.00;0.00;163.14;HBEFA3/HDV;0.00;0.00;truck11;225052895#1_1;74.90;20.76;!truck11!var#1;12.99;truck_truck;0.00;2225.20;1104.29
57.00;40.18;30466.50;0.00;255.14;4.77;322.14;HBEFA3/HDV;0.00;12.92;truck12;:1810807036_1_0;77.54;4.77;!truck12!var#1;8.68;truck_truck;0.00;2146.51;913.45
57.00;48.90;38522.75;0.00;314.46;5.67;349.54;HBEFA3/HDV;0.00;16.33;truck13;-169923326#2_1;79.29;88.77;!truck13!var#1;11.79;truck_truck;0.00;1167.62;906.09
57.00;0.00;0.00;0.00;0.00;0.00;164.92;HBEFA3/HDV;0.00;0.00;truck14;-154289445_1;75.43;131.74;!truck14!var#1;13.58;truck_truck;0.00;1737.33;1889.46
57.00;0.00;0.00;0.00;0.00;0.00;200.13;HBEFA3/HDV;0.00;0.00;truck15;-205860388#2_1;65.35;26.43;!truck15!var#1;4.18;truck_truck;0.00;2031.75;452.21
57.00;21.27;13027.51;0.00;125.92;2.82;311.34;HBEFA3/HDV;0.00;5.52;truck16;-155035508#1_1;72.92;12.71;!truck16!var#1;2.65;truck_truck;0.00;1775.13;797.68
57.00;50.34;39903.12;0.00;323.96;5.80;260.61;HBEFA3/HDV;0.00;16.92;truck2;-380698887#5_1;79.63;69.44;!truck2!var#1;12.89;truck_truck;0.00;1584.60;1004.68
57.00;26.49;18081.75;0.00;159.49;3.30;82.37;HBEFA3/HDV;0.00;7.67;truck3;152907345#0_1;73.66;5.58;!truck3!var#1;7.73;truck_truck;0.00;787.77;871.17
57.00;32.20;23284.72;0.00;198.94;3.90;311.25;HBEFA3/HDV;0.00;9.87;truck4;-225052927#2_1;75.38;13.47;!truck4!var#1;8.76;truck_truck;0.00;1768.84;599.60
57.00;29.08;20358.68;0.00;178.13;3.60;40.68;HBEFA3/HDV;0.00;8.63;truck5;:1674805780_9_0;74.45;4.47;!truck5!var#1;7.00;truck_truck;0.00;1930.22;652.19
57.00;0.00;0.00;0.00;0.00;0.00;261.32;HBEFA3/HDV;0.00;0.00;truck6;-380698885#5_1;75.35;10.54;!truck6!var#1;14.54;truck_truck;0.00;1522.42;1117.04
57.00;0.00;0.00;0.00;0.00;0.00;261.33;HBEFA3/HDV;0.00;0.00;truck7;-380698885#3_1;75.44;3.56;!truck7!var#1;14.29;truck_truck;0.00;1331.52;1087.91
57.00;0.00;0.00;0.00;0.00;0.00;170.84;HBEFA3/HDV;0.00;0.00;truck8;247366426_1;58.39;377.78;!truck8!var#1;4.37;truck_truck;0.00;1411.62;1233.52
57.00;36.91;27707.38;0.00;230.51;4.37;311.06;HBEFA3/HDV;0.00;11.75;truck9;-225052910#1_1;76.88;44.48;!truck9!var#1;11.32;truck_truck;0.00;1896.02;489.38
57.00;35.80;3096.27;0.23;1.15;0.04;268.36;HBEFA3/PC_G_EU4;0.00;1.33;veh0;169923245#1_1;63.16;14.86;!veh0!var#1;10.41;veh_passenger;0.00;1942.67;993.61
57.00;0.00;0.00;0.00;0.00;0.00;221.42;HBEFA3/PC_G_EU4;0.00;0.00;veh10;169359373#0_1;49.19;159.81;!veh10!var#1;5.27;veh_passenger;0.00;1935.50;663.32
57.00;0.00;0.00;0.00;0.00;0.00;350.67;HBEFA3/PC_G_EU4;0.00;0.00;veh11;169923278#1_1;59.74;98.73;!veh11!var#1;12.13;veh_passenger;0.00;1615.83;1240.23
57.00;0.00;0.00;0.00;0.00;0.00;348.53;HBEFA3/PC_G_EU4;0.00;0.00;veh12;-169923326#0_1;62.44;83.80;!veh12!var#1;13.13;veh_passenger;0.00;1124.40;1147.02
57.00;0.00;0.00;0.00;0.00;0.00;221.42;HBEFA3/PC_G_EU4;0.00;0.00;veh13;169359373#0_1;62.84;98.63;!veh13!var#1;12.99;veh_passenger;0.00;1975.94;709.17
57.00;0.00;0.00;0.00;0.00;0.00;235.06;HBEFA3/PC_G_EU4;0.00;0.00;veh14;169923245#1_1;62.52;187.60;!veh14!var#1;12.64;veh_passenger;0.00;1791.56;916.07
57.00;73.46;2158.35;0.38;0.84;0.03;349.79;HBEFA3/PC_G_EU4;0.00;0.93;veh15;152907141#3_2;58.52;80.21;!veh15!var#1;5.28;veh_passenger;0.00;1119.63;762.68
57.00;0.00;0.00;0.00;0.00;0.00;34.39;HBEFA3/PC_G_EU4;0.00;0.00;veh16;152907402#0_1;60.46;115.69;!veh16!var#1;10.56;veh_passenger;0.00;747.05;833.69
57.00;71.87;5484.65;0.46;2.24;0.10;319.26;HBEFA3/PC_G_EU4;0.00;2.36;veh17;373344070#0_1;66.48;210.24;!veh17!var#1;11.98;veh_passenger;0.00;1232.86;357.96
57.00;129.25;4036.00;0.68;1.76;0.08;350.59;HBEFA3/PC_G_EU4;0.00;1.73;veh18;-169923332#2_1;65.11;6.29;!veh18!var#1;4.04;veh_passenger;0.00;1479.56;873.70
57.00;0.00;0.00;0.00;0.00;0.00;164.92;HBEFA3/PC_G_EU4;0.00;0.00;veh19;-154289445_1;63.62;181.28;!veh19!var#1;12.73;veh_passenger;0.00;1750.22;1841.60
57.00;112.35;5645.36;0.64;2.41;0.11;41.50;HBEFA3/PC_G_EU4;0.00;2.43;veh2;-169923322#0_1;66.90;14.04;!veh2!var#1;8.00;veh_passenger;0.00;1850.84;757.21
57.00;134.10;6866.64;0.77;2.98;0.14;82.01;HBEFA3/PC_G_EU4;0.00;2.95;veh20;154301748#0_1;69.16;17.21;!veh20!var#1;8.31;veh_passenger;0.00;1075.95;1168.34
57.00;0.00;0.00;0.00;0.00;0.00;79.98;HBEFA3/PC_G_EU4;0.00;0.00;veh21;169923248#2_1;61.21;3.70;!veh21!var#1;11.73;veh_passenger;0.00;1811.65;878.09
57.00;0.00;0.00;0.00;0.00;0.00;141.62;HBEFA3/PC_G_EU4;0.00;0.00;veh23;:cluster_1668486781_8527014442_12_0;64.88;11.33;!veh23!var#1;15.17;veh_passenger;0.00;1905.91;1224.52
57.00;121.03;4986.95;0.67;2.15;0.10;259.27;HBEFA3/PC_G_EU4;0.00;2.14;veh24;169923249#1_1;66.39;17.36;!veh24!var#1;6.11;veh_passenger;0.00;2449.88;1381.65
57.00;164.78;2624.72;0.81;1.20;0.07;312.65;HBEFA3/PC_G_EU4;0.00;1.13;veh25;-155035525#2_1;55.94;5.10;!veh25!var#1;0.00;veh_passenger;0.00;2060.67;541.78
57.00;0.00;0.00;0.00;0.00;0.00;63.03;HBEFA3/PC_G_EU4;0.00;0.00;veh3;:1656776002_6_0;52.63;6.29;!veh3!var#1;6.94;veh_passenger;0.00;858.92;1007.33
57.00;0.00;0.00;0.00;0.00;0.00;260.43;HBEFA3/PC_G_EU4;0.00;0.00;veh4;-380698885#1_1;53.59;50.75;!veh4!var#1;7.13;veh_passenger;0.00;1083.38;1049.26
57.00;86.98;7296.91;0.57;3.00;0.14;80.57;HBEFA3/PC_G_EU4;0.00;3.14;veh5;152907345#2_1;68.97;31.02;!veh5!var#1;15.58;veh_passenger;0.00;996.94;904.34
57.00;0.00;0.00;0.00;0.00;0.00;236.84;HBEFA3/PC_G_EU4;0.00;0.00;veh6;169923245#1_1;62.65;147.99;!veh6!var#1;12.99;veh_passenger;0.00;1824.05;938.39
57.00;0.00;0.00;0.00;0.00;0.00;169.77;HBEFA3/PC_G_EU4;0.00;0.00;veh7;-154300830#1_1;60.85;88.61;!veh7!var#1;11.64;veh_passenger;0.00;1573.19;903.97
57.00;41.79;4067.72;0.28;1.56;0.06;167.40;HBEFA3/PC_G_EU4;0.00;1.75;veh8;225052939#0_1;65.00;458.73;!veh8!var#1;12.10;veh_passenger;0.00;2083.36;1642.69
57.00;0.00;0.00;0.00;0.00;0.00;350.19;HBEFA3/PC_G_EU4;0.00;0.00;veh9;:5804232526_3_0;51.43;0.71;!veh9!var#1;6.38;veh_passenger;0.00;1691.79;822.31
58.00;0.00;0.00;0.00;0.00;0.00;221.51;Zero/default;0.00;0.00;bike0;169923322#0_1;0.00;62.80;!bike0!var#1;5.53;bike_bicycle;0.00;1903.69;821.76
58.00;0.00;0.00;0.00;0.00;0.00;169.44;Zero/default;0.00;0.00;bike1;154301746#1_1;0.00;21.18;!bike1!var#1;5.45;bike_bicycle;0.00;1955.28;1037.46
58.00;0.00;0.00;0.00;0.00;0.00;211.63;Zero/default;0.00;0.00;bike10;247366415#3_1;0.00;73.42;!bike10!var#1;5.53;bike_bicycle;0.00;672.39;911.21
58.00;0.00;0.00;0.00;0.00;0.00;260.70;Zero/default;0.00;0.00;bike11;-380698883#4_1;0.00;53.89;!bike11!var#1;5.01;bike_bicycle;0.00;1540.84;745.37
58.00;0.00;0.00;0.00;0.00;0.00;170.52;Zero/default;0.00;0.00;bike12;512705359_1;0.00;43.47;!bike12!var#1;4.96;bike_bicycle;0.00;1784.65;1065.62
58.00;0.00;0.00;0.00;0.00;0.00;262.01;Zero/default;0.00;0.00;bike13;-154301748#0_1;0.00;11.56;!bike13!var#1;3.72;bike_bicycle;0.00;1098.02;1174.67
58.00;0.00;0.00;0.00;0.00;0.00;311.10;Zero/default;0.00;0.00;bike2;:1674805801_5_0;0.00;1.63;!bike2!var#1;5.01;bike_bicycle;0.00;1939.22;451.73
58.00;0.00;0.00;0.00;0.00;0.00;169.45;Zero/default;0.00;0.00;bike3;380698884#2_2;0.00;103.10;!bike3!var#1;5.15;bike_bicycle;0.00;1102.04;687.61
58.00;0.00;0.00;0.00;0.00;0.00;349.79;Zero/default;0.00;0.00;bike4;152907141#3_2;0.00;96.93;!bike4!var#1;5.27;bike_bicycle;0.00;1116.67;779.13
58.00;0.00;0.00;0.00;0.00;0.00;168.54;Zero/default;0.00;0.00;bike5;169923326#0_1;0.00;65.87;!bike5!var#1;5.32;bike_bicycle;0.00;1129.95;1103.58
58.00;0.00;0.00;0.00;0.00;0.00;205.92;Zero/default;0.00;0.00;bike7;169923249#3_1;0.00;38.25;!bike7!var#1;5.27;bike_bicycle;0.00;2249.96;1098.62
58.00;0.00;0.00;0.00;0.00;0.00;6.95;Zero/default;0.00;0.00;bike8;:1668526855_4_0;0.00;3.05;!bike8!var#1;5.13;bike_bicycle;0.00;1143.85;1053.45
58.00;0.00;0.00;0.00;0.00;0.00;136.07;Zero/default;0.00;0.00;bike9;-247366420#0_1;0.00;0.96;!bike9!var#1;3.91;bike_bicycle;0.00;794.91;1091.74
58.00;44.16;31355.47;8.20;234.41;4.76;350.28;HBEFA3/Bus;0.00;13.37;bus0;152907141#2_1;78.43;7.82;!bus0!var#1;12.54;bus_bus;0.00;1142.63;652.02
58.00;28.65;14754.77;6.06;123.36;2.99;348.31;HBEFA3/Bus;0.00;6.29;bus2;:1668506376_5_0;73.51;4.37;!bus2!var#1;5.03;bus_bus;0.00;1656.63;1012.56
58.00;0.00;0.00;0.00;0.00;0.00;119.73;HBEFA3/Bus;0.00;0.00;bus3;152907293#1_1;74.08;74.02;!bus3!var#1;12.07;bus_bus;0.00;785.93;937.30
58.00;38.70;24651.75;7.35;191.17;4.11;310.73;HBEFA3/Bus;0.00;10.51;bus4;-225052927#3_1;76.79;4.76;!bus4!var#1;7.86;bus_bus;0.00;1824.12;551.90
58.00;20.17;5286.11;4.85;60.75;2.01;131.07;HBEFA3/Bus;0.00;2.25;bus5;225052910#1_1;67.11;50.87;!bus5!var#1;0.00;bus_bus;14.00;1927.38;457.81
58.00;0.00;0.00;0.00;0.00;0.00;80.61;HBEFA3/Bus;0.00;0.00;bus6;380698887#5_1;67.06;89.53;!bus6!var#1;0.00;bus_bus;3.00;1653.54;1012.83
58.00;37.09;23823.84;7.23;183.95;3.95;167.90;HBEFA3/Bus;0.00;10.16;bus7;-154300830#3_1;76.26;61.10;!bus7!var#1;9.21;bus_bus;0.00;1527.08;1173.25
58.00;25.09;15339.42;6.10;119.08;2.73;171.86;HBEFA3/Bus;0.00;6.54;bus8;247366426_1;75.85;66.43;!bus8!var#1;13.69;bus_bus;0.00;1361.41;1540.75
58.00;79.18;3742.34;0.40;0.87;0.14;252.39;HBEFA3/LDV_G_EU6;0.00;1.61;moto1;169923245#1_1;64.28;49.52;!moto1!var#1;11.32;moto_motorcycle;0.00;1909.07;986.41
58.00;540.34;13672.72;2.44;2.80;0.86;259.56;HBEFA3/LDV_G_EU6;0.00;5.88;moto2;-154301748#5_1;79.49;15.24;!moto2!var#1;10.21;moto_motorcycle;0.00;1594.37;1256.91
58.00;229.47;6937.39;1.06;1.49;0.37;40.70;HBEFA3/LDV_G_EU6;0.00;2.98;moto3;152907324#1_1;68.35;92.41;!moto3!var#1;10.78;moto_motorcycle;0.00;663.09;750.55
58.00;350.26;9809.82;1.61;2.05;0.57;349.99;HBEFA3/LDV_G_EU6;0.00;4.22;moto4;154300830#0_1;72.10;65.91;!moto4!var#1;11.58;moto_motorcycle;0.00;1590.31;826.02
58.00;0.00;0.00;0.00;0.00;0.00;262.83;HBEFA3/LDV_G_EU6;0.00;0.00;moto5;:1668538588_0_1;63.39;2.54;!moto5!var#1;13.92;moto_motorcycle;0.00;1113.95;557.55
58.00;227.96;7575.19;1.09;1.61;0.39;131.37;HBEFA3/LDV_G_EU6;0.00;3.26;moto6;155035508#2_1;68.84;42.42;!moto6!var#1;13.93;moto_motorcycle;0.00;1825.21;749.32
58.00;249.17;8185.34;1.19;1.73;0.43;142.77;HBEFA3/LDV_G_EU6;0.00;3.52;moto7;:1668486776_6_0;69.49;7.22;!moto7!var#1;14.83;moto_motorcycle;0.00;1971.97;1138.21
58.00;44.17;3259.94;0.25;0.77;0.09;260.35;HBEFA3/LDV_G_EU6;0.00;1.40;moto8;-380698881#4_1;64.40;41.66;!moto8!var#1;12.63;moto_motorcycle;0.00;1531.19;870.40
58.00;0.00;0.00;0.00;0.00;0.00;349.79;HBEFA3/HDV;0.00;0.00;truck0;152907141#3_1;75.36;64.72;!truck0!var#1;13.81;truck_truck;0.00;1125.53;747.99
58.00;0.00;0.00;0.00;0.00;0.00;163.14;HBEFA3/HDV;0.00;0.00;truck11;225052895#1_1;68.57;31.57;!truck11!var#1;10.81;truck_truck;0.00;2228.34;1093.94
58.00;42.10;32266.49;0.00;267.97;4.96;322.41;HBEFA3/HDV;0.00;13.68;truck12;926455827_1;77.87;2.03;!truck12!var#1;9.74;truck_truck;0.00;2140.56;921.16
58.00;0.00;0.00;0.00;0.00;0.00;349.54;HBEFA3/HDV;0.00;0.00;truck13;-169923326#2_1;68.42;98.88;!truck13!var#1;10.12;truck_truck;0.00;1165.79;916.04
58.00;30.33;21959.81;0.00;182.65;3.61;164.92;HBEFA3/HDV;0.00;9.31;truck14;-154289445_1;76.76;145.61;!truck14!var#1;13.86;truck_truck;0.00;1740.94;1876.06
58.00;25.34;16848.86;0.00;153.14;3.23;200.36;HBEFA3/HDV;0.00;7.14;truck15;-205860388#1_1;73.49;0.40;!truck15!var#1;4.91;truck_truck;0.00;2030.04;447.63
58.00;26.40;17726.29;0.00;161.30;3.36;311.34;HBEFA3/HDV;0.00;7.52;truck16;-155035508#1_1;75.15;16.51;!truck16!var#1;3.79;truck_truck;0.00;1772.28;800.19
58.00;21.32;13807.78;0.00;119.74;2.65;41.33;HBEFA3/HDV;0.00;5.85;truck17;-155035501#1_1;75.19;7.20;!truck17!var#1;13.20;truck_truck;0.00;1837.64;342.27
58.00;42.44;32837.96;0.00;267.94;4.93;260.61;HBEFA3/HDV;0.00;13.92;truck2;-380698887#5_1;78.45;83.04;!truck2!var#1;13.60;truck_truck;0.00;1571.19;1002.46
58.00;41.16;31358.73;0.00;261.90;4.88;80.90;HBEFA3/HDV;0.00;13.29;truck3;152907345#0_1;77.77;14.44;!truck3!var#1;8.86;truck_truck;0.00;796.52;872.57
58.00;40.13;30488.22;0.00;254.10;4.75;311.25;HBEFA3/HDV;0.00;12.93;truck4;-225052927#2_1;77.39;23.19;!truck4!var#1;9.72;truck_truck;0.00;1761.53;606.01
58.00;41.79;31884.31;0.00;266.70;4.95;40.33;HBEFA3/HDV;0.00;13.52;truck5;:1674805780_9_0;78.14;12.73;!truck5!var#1;8.26;truck_truck;0.00;1935.57;658.49
58.00;36.18;27306.01;0.00;223.13;4.23;261.32;HBEFA3/HDV;0.00;11.58;truck6;-380698885#5_1;78.05;25.51;!truck6!var#1;14.97;truck_truck;0.00;1507.62;1114.78
58.00;25.01;17208.89;0.00;144.93;3.03;261.33;HBEFA3/HDV;0.00;7.30;truck7;-380698885#3_1;76.35;17.95;!truck7!var#1;14.39;truck_truck;0.00;1317.30;1085.75
58.00;32.77;23582.66;0.00;204.96;4.02;170.02;HBEFA3/HDV;0.00;10.00;truck8;:1668540225_13_0;76.52;4.47;!truck8!var#1;5.59;truck_truck;0.00;1412.61;1228.02
